tempo,average_pitch,average_onset_strength,spectral_centroid,spectral_rolloff,zero_crossing_rate,album,track
[105.46875],1647.828,1.2480634,3205.735920414798,6653.364429473877,0.08429489135742188,Omen,Omen_preview_30s.wav
[90.66611842],1226.7797,1.2133763,2904.879493318868,6314.704341888428,0.060337257385253903,Omen,Sinner_preview_30s.wav
[87.59269068],1772.1177,1.1913416,3462.4155570793155,7105.309352874756,0.10120296478271484,Omen,Sober_preview_30s.wav
[129.19921875],1736.5215,1.0972351,2763.9836527881935,5484.380664825439,0.07755699157714843,Omen,True Colors_preview_30s.wav
[129.19921875],1269.8984,1.2196178,3202.9057191743427,6911.308650970459,0.06901588439941406,Only One Flo (Part 1),21 (feat. Laza Morgan)_preview_30s.wav
[129.19921875],1722.8441,1.1537997,3324.019720216762,7064.429912567139,0.08182907104492188,Only One Flo (Part 1),Club Can't Handle Me (feat. David Guetta)_preview_30s.wav
[151.99908088],1473.1975,1.2002289,3215.301456044952,7338.776378631592,0.059424972534179686,Only One Flo (Part 1),Come with Me_preview_30s.wav
[132.51201923],1311.8813,1.2573643,2845.615648556441,6362.767124176025,0.05962924957275391,Only One Flo (Part 1),On and On (feat. Kevin Rudolf)_preview_30s.wav
[126.04801829],1566.2113,1.4045746,3538.9962022216578,7629.592380523682,0.08983879089355469,Only One Flo (Part 1),Respirator_preview_30s.wav
[129.19921875],1531.1478,1.2640003,3656.104756459863,8120.448474884033,0.08388442993164062,Only One Flo (Part 1),"Turn Around (5,4,3,2,1)_preview_30s.wav"
[126.04801829],1299.4479,1.0448436,3802.433002103794,8488.245677947998,0.08332786560058594,Only One Flo (Part 1),Who Dat Girl (feat. Akon)_preview_30s.wav
[93.96306818],1505.7037,1.2955385,3822.5312026616302,8317.241764068604,0.08497943878173828,Only One Flo (Part 1),"Why You up in Here (feat. Ludacris, Git Fresh and Gucci Mane)_preview_30s.wav"
[161.49902344],1363.7369,1.2821624,2110.2685522095003,4414.90385055542,0.05577716827392578,Oracular Spectacular,4th Dimensional Transition_preview_30s.wav
[103.359375],1277.6069,1.2055936,2289.807783614635,4762.580966949463,0.05437602996826172,Oracular Spectacular,Electric Feel_preview_30s.wav
[139.67483108],1736.9639,1.1721855,2946.3635479585228,5833.033504486084,0.08552188873291015,Oracular Spectacular,Future Reflections_preview_30s.wav
[123.046875],1391.5642,1.0205842,2697.2134916095765,5551.402759552002,0.06975116729736328,Oracular Spectacular,Kids_preview_30s.wav
[123.046875],1704.2745,1.220804,3117.114934379959,6386.03307723999,0.09232654571533203,Oracular Spectacular,"Of Moons, Birds & Monsters_preview_30s.wav"
[107.66601562],1325.4941,1.1464789,2360.2395601123744,4787.4114418029785,0.05535411834716797,Oracular Spectacular,Pieces of What_preview_30s.wav
[69.83741554],1534.546,1.1884037,2517.914898760277,5158.606853485107,0.06380672454833984,Oracular Spectacular,The Handshake_preview_30s.wav
[73.828125],1268.7667,1.1842575,2522.1632882607655,5302.9045486450195,0.05797653198242188,Oracular Spectacular,The Youth_preview_30s.wav
[101.33272059],1689.9055,1.1426721,3207.4616614638107,6673.602275848389,0.0836557388305664,Oracular Spectacular,Time to Pretend_preview_30s.wav
[156.60511364],1593.1292,1.1565347,3006.2128537546696,6225.13126373291,0.07897186279296875,Oracular Spectacular,Weekend Wars_preview_30s.wav
[166.70866935],1169.1575,1.2437685,1806.4580966618323,3800.9047508239746,0.03582820892333984,Oysters In My Pocket,Oysters In My Pocket_preview_30s.wav
[151.99908088],1665.1042,1.120567,2764.6165259135705,5601.963729858398,0.0675668716430664,Pablo Honey,Anyone Can Play Guitar_preview_30s.wav
[139.67483108],1934.8273,1.1163138,2856.7855250771127,5304.982166290283,0.08290882110595703,Pablo Honey,Blow Out_preview_30s.wav
[191.40625],2019.019,1.2068388,3048.412790006628,5948.639888763428,0.09852561950683594,Pablo Honey,Creep_preview_30s.wav
[147.65625],1978.168,1.0120564,3230.135623337868,6038.414840698242,0.1018594741821289,Pablo Honey,How Do You_preview_30s.wav
[105.46875],1722.08,0.8165313,2627.9778713226433,5278.393707275391,0.07330589294433594,Pablo Honey,I Can't_preview_30s.wav
[101.33272059],1449.9581,1.0263143,2393.007632548779,4849.016590118408,0.05817413330078125,Pablo Honey,Lurgee_preview_30s.wav
[117.45383523],1963.8253,1.1200168,2653.2303367035647,4908.872165679932,0.07991695404052734,Pablo Honey,Prove Yourself_preview_30s.wav
[139.67483108],1983.0151,0.9526762,3095.4027033443444,5808.371257781982,0.0930551528930664,Pablo Honey,Ripcord_preview_30s.wav
[132.51201923],1999.4117,1.0550191,2762.2702365018777,5023.393478393555,0.08752288818359374,Pablo Honey,Stop Whispering_preview_30s.wav
[103.359375],1334.703,1.1863275,2434.7404907183522,5013.1147384643555,0.05704555511474609,Pablo Honey,Thinking About You_preview_30s.wav
[107.66601562],1884.1791,0.9713267,3134.4938021229364,6252.022533416748,0.0875946044921875,Pablo Honey,Vegetable_preview_30s.wav
[73.828125],1918.8407,0.9876382,2622.4640059611693,4852.599849700928,0.07784500122070312,Pablo Honey,You_preview_30s.wav
[99.38401442],1726.9318,1.0728909,3083.2080044500613,6145.45841217041,0.0815206527709961,Painkiller,A Touch of Evil_preview_30s.wav
[105.46875],1885.7133,1.179208,3133.037499765842,6048.382358551025,0.08943653106689453,Painkiller,All Guns Blazing_preview_30s.wav
[161.49902344],1339.3572,0.92816085,1807.3561922527551,3730.4423904418945,0.044397163391113284,Painkiller,Battle Hymn_preview_30s.wav
[86.1328125],1829.9602,1.1975014,2797.210549083047,5326.330318450928,0.0810943603515625,Painkiller,Between the Hammer & the Anvil_preview_30s.wav
[151.99908088],1829.8574,1.1236302,2874.755871924949,5660.708999633789,0.08063755035400391,Painkiller,Hell Patrol_preview_30s.wav
[83.35433468],1726.9609,1.0736983,2708.457153169842,5363.071346282959,0.06748981475830078,Painkiller,Leather Rebel - Live_preview_30s.wav
[166.70866935],1783.5842,1.1519884,3446.3712626982006,6755.125637054443,0.09223480224609375,Painkiller,Leather Rebel_preview_30s.wav
[112.34714674],1694.9796,1.0590127,3043.6169799497075,6094.544162750244,0.08658065795898437,Painkiller,Living Bad Dreams_preview_30s.wav
[151.99908088],1722.6085,1.1218389,3220.4408844917484,6403.209171295166,0.08873271942138672,Painkiller,Metal Meltdown_preview_30s.wav
[97.50884434],1888.4753,1.0605373,3300.7289376237704,6439.411869049072,0.09515857696533203,Painkiller,Night Crawler_preview_30s.wav
[151.99908088],1594.8331,1.0968205,3246.5537360782373,6493.943023681641,0.08140602111816406,Painkiller,One Shot at Glory_preview_30s.wav
[103.359375],1954.4164,1.1696665,3004.8808865985475,5702.084712982178,0.09873218536376953,Painkiller,Painkiller_preview_30s.wav
[126.04801829],1714.4802,1.0641142,3013.1465526783304,5861.09395980835,0.07750072479248046,Paramore,(One of Those) Crazy Girls_preview_30s.wav
[103.359375],1501.1508,1.1108319,2600.7178196436225,5451.105136871338,0.06560840606689453,Paramore,Ain't It Fun_preview_30s.wav
[114.84375],1555.6459,1.0971085,3203.6681114779085,6726.097869873047,0.07394542694091796,Paramore,Anklebiters_preview_30s.wav
[161.49902344],1776.9049,1.0742439,3058.5323670813013,6116.531581878662,0.07863006591796876,Paramore,Be Alone_preview_30s.wav
[74.89809783],1497.7865,1.0635874,2690.7166262300752,5519.060897827148,0.06292400360107422,Paramore,Daydreaming_preview_30s.wav
[129.19921875],1714.1589,1.0936111,3287.1042708552304,6873.490962982178,0.08332805633544922,Paramore,Fast in My Car_preview_30s.wav
[103.359375],1581.8373,1.1459959,2540.021206187937,5121.377964019775,0.05607662200927734,Paramore,Future_preview_30s.wav
[92.28515625],1570.4656,1.0534832,2978.9079072669883,6298.554439544678,0.07385520935058594,Paramore,Grow Up_preview_30s.wav
[103.359375],1278.463,1.058737,2099.2796257650657,4280.691432952881,0.05166282653808594,Paramore,Hate to See Your Heart Break_preview_30s.wav
[156.60511364],1142.1942,1.2019522,1483.72936930286,2725.4306030273438,0.03893775939941406,Paramore,Interlude Holiday_preview_30s.wav
[112.34714674],1093.7153,1.1815522,1739.128659602924,3286.92569732666,0.03963470458984375,Paramore,Interlude I'm Not Angry Anymore_preview_30s.wav
[97.50884434],1283.7235,1.2025762,1879.4129134081631,3537.535171508789,0.0502655029296875,Paramore,Interlude Moving On_preview_30s.wav
[101.33272059],1322.2744,1.0519841,2528.3484061997806,5220.775566101074,0.05569801330566406,Paramore,Last Hope_preview_30s.wav
[161.49902344],1481.3242,1.1049633,2873.9421480674237,5888.102989196777,0.06762161254882812,Paramore,Now_preview_30s.wav
[79.50721154],1814.3704,1.0425867,2722.6424080578836,5074.551658630371,0.08187007904052734,Paramore,Part II_preview_30s.wav
[107.66601562],1591.0571,1.1177192,3054.513266006002,6448.731708526611,0.07313957214355468,Paramore,Proof_preview_30s.wav
[135.99917763],1585.6901,1.0778093,3314.0778681190664,7009.41930770874,0.08211708068847656,Paramore,Still into You_preview_30s.wav
[166.70866935],1656.5157,1.1682272,2434.2768650539388,4842.110824584961,0.06345119476318359,Paranoid (Remaster),Electric Funeral - 2012 - Remaster_preview_30s.wav
[143.5546875],1469.5553,1.1546152,2218.1938675537203,4577.025318145752,0.05426769256591797,Paranoid (Remaster),Hand of Doom - 2012 - Remaster_preview_30s.wav
[84.72079918],2005.0729,1.2824185,2761.489714837032,5062.2710037231445,0.0859222412109375,Paranoid (Remaster),Iron Man - 2012 - Remaster_preview_30s.wav
[135.99917763],1451.6749,1.0897884,2668.088852968681,5627.054958343506,0.062994384765625,Paranoid (Remaster),Jack the Stripper  Fairies Wear Boots - 2012 - Remaster_preview_30s.wav
[80.74951172],1310.4342,1.1320423,1964.4425037149354,4131.422595977783,0.03926925659179688,Paranoid (Remaster),Paranoid - 2012 - Remaster_preview_30s.wav
[178.20581897],443.46115,0.9536133,505.90063555083816,817.5551605224609,0.011509323120117187,Paranoid (Remaster),Planet Caravan - 2012 - Remaster_preview_30s.wav
[198.76802885],1602.8853,1.3259026,2371.125333881059,4784.997367858887,0.06047744750976562,Paranoid (Remaster),Rat Salad - 2012 - Remaster_preview_30s.wav
[89.10290948],1632.7358,1.1533407,2440.4354692189418,4889.912853240967,0.06338214874267578,Paranoid (Remaster),War Pigs  Luke's Wall - 2012 - Remaster_preview_30s.wav
[143.5546875],1299.0564,1.0636795,2751.0424485005906,6137.745151519775,0.06419754028320312,Peerless 80 Aniversario - 24 Exitos Vol. 2,A la media noche_preview_30s.wav
[79.50721154],1856.4965,1.0724771,2714.2622979721054,5301.054039001465,0.07347049713134765,Peerless 80 Aniversario - 24 Exitos Vol. 2,Aleluya_preview_30s.wav
[135.99917763],1524.0574,1.0919178,3234.427043983357,6914.984436035156,0.0813100814819336,Peerless 80 Aniversario - 24 Exitos Vol. 2,Barba azul - Let's Do The limbo_preview_30s.wav
[129.19921875],1394.7396,1.108004,2544.217596419757,5389.727096557617,0.05020561218261719,Peerless 80 Aniversario - 24 Exitos Vol. 2,Cuando yo era un jovencito - Cotto Fields-_preview_30s.wav
[95.703125],1588.1445,1.1287353,2417.5347261534516,4926.174430847168,0.05639972686767578,Peerless 80 Aniversario - 24 Exitos Vol. 2,De hoy en ocho_preview_30s.wav
[120.18531977],1585.6931,1.1457622,3033.2395128146827,6230.716438293457,0.0752035140991211,Peerless 80 Aniversario - 24 Exitos Vol. 2,Dime porqué_preview_30s.wav
[147.65625],1818.5669,1.0776463,3523.0196396842753,7015.046539306641,0.10561599731445312,Peerless 80 Aniversario - 24 Exitos Vol. 2,El microscópico bikini_preview_30s.wav
[109.95678191],1754.1045,1.0278704,3303.618718325015,6823.846836090088,0.09017772674560547,Peerless 80 Aniversario - 24 Exitos Vol. 2,Enamorado del amor_preview_30s.wav
[107.66601562],1623.2689,1.0831087,2524.9359609767503,4926.510887145996,0.06946487426757812,Peerless 80 Aniversario - 24 Exitos Vol. 2,Fue en un café - Under the Boardwalk_preview_30s.wav
[87.59269068],1514.846,1.2014711,2544.8052930240383,5259.232521057129,0.059749412536621097,Peerless 80 Aniversario - 24 Exitos Vol. 2,Fuiste a Acapulco_preview_30s.wav
[95.703125],1462.817,0.9975091,2577.5389611085093,5331.4360427856445,0.05317058563232422,Peerless 80 Aniversario - 24 Exitos Vol. 2,Jamás corazón_preview_30s.wav
[75.99954044],1616.9417,0.93158036,1565.4445351693466,3088.231430053711,0.04736537933349609,Peerless 80 Aniversario - 24 Exitos Vol. 2,Luto en el corazón_preview_30s.wav
[166.70866935],1409.2036,1.2428102,1992.6328487309052,3793.3092498779297,0.05087833404541016,Peerless 80 Aniversario - 24 Exitos Vol. 2,Me siento treinta y siete_preview_30s.wav
[109.95678191],1463.576,1.0446637,2007.1521855108592,3891.2348556518555,0.05827522277832031,Peerless 80 Aniversario - 24 Exitos Vol. 2,Mi tamborín_preview_30s.wav
[95.703125],1295.1782,1.084789,1884.7053269304276,3801.2832641601562,0.045255088806152345,Peerless 80 Aniversario - 24 Exitos Vol. 2,Nunca se lo digan (I'm So Lonesome I Could Cry)_preview_30s.wav
[129.19921875],1900.5771,1.1291611,2910.606622993574,5407.290115356445,0.08510475158691407,Peerless 80 Aniversario - 24 Exitos Vol. 2,Peinadoras sin chamba_preview_30s.wav
[191.40625],1562.2596,1.0806606,2482.307374511667,5043.067760467529,0.06608810424804687,Peerless 80 Aniversario - 24 Exitos Vol. 2,Por eso estamos como estamos_preview_30s.wav
[132.51201923],1858.1202,1.0927405,3052.6635363689697,5720.53092956543,0.09447708129882812,Peerless 80 Aniversario - 24 Exitos Vol. 2,Satisfacción - Satisfaction -_preview_30s.wav
[114.84375],1235.64,1.1776185,2673.690906238461,5681.005725860596,0.06236553192138672,Peerless 80 Aniversario - 24 Exitos Vol. 2,Señor Apache - Mister Custer-_preview_30s.wav
[101.33272059],1424.1249,0.9951599,3206.8535636624415,7053.1586265563965,0.08237056732177735,Peerless 80 Aniversario - 24 Exitos Vol. 2,Si es que cambias -Bring It on Home to Me-_preview_30s.wav
[103.359375],1598.0039,1.0192782,2713.3945266374894,5827.709083557129,0.06661434173583984,Peerless 80 Aniversario - 24 Exitos Vol. 2,Solo un sueño_preview_30s.wav
[129.19921875],1635.6519,1.1974303,2327.270822347612,4360.641860961914,0.06495513916015624,Peerless 80 Aniversario - 24 Exitos Vol. 2,UPUDU_preview_30s.wav
[166.70866935],1407.4149,1.1672597,2355.7099031333573,4811.434421539307,0.05391197204589844,Peerless 80 Aniversario - 24 Exitos Vol. 2,Ya no hay Beatles_preview_30s.wav
[83.35433468],1285.0565,0.9513302,2775.9359046450227,6098.228359222412,0.06525917053222656,Peerless 80 Aniversario - 24 Exitos Vol. 2,Yo comencé la broma (I Started a Joke)_preview_30s.wav
[99.38401442],910.18976,1.2286714,2523.405105914785,6104.435977935791,0.03754749298095703,People,People_preview_30s.wav
[86.1328125],1322.6863,1.0890908,2176.6786124868822,4545.6171226501465,0.050693511962890625,Piece of Mind (2015 Remaster),Die with Your Boots On - 2015 Remaster_preview_30s.wav
[112.34714674],1380.1642,1.0806937,2028.6676258790717,4253.52258682251,0.051510047912597653,Piece of Mind (2015 Remaster),Flight of Icarus - 2015 Remaster_preview_30s.wav
[126.04801829],1445.9836,1.1037992,2211.0716902229883,4562.582931518555,0.05678253173828125,Piece of Mind (2015 Remaster),Quest for Fire - 2015 Remaster_preview_30s.wav
[139.67483108],1115.7328,1.1149824,2336.92350301195,4949.457206726074,0.054243278503417966,Piece of Mind (2015 Remaster),Revelations - 2015 Remaster_preview_30s.wav
[161.49902344],1416.1787,1.1800478,1933.5957469994748,4038.829822540283,0.050788497924804686,Piece of Mind (2015 Remaster),Still Life - 2015 Remaster_preview_30s.wav
[86.1328125],1281.9037,1.0969312,2287.153513076703,4904.338417053223,0.05387935638427734,Piece of Mind (2015 Remaster),Sun and Steel - 2015 Remaster_preview_30s.wav
[80.74951172],1381.5205,1.0860164,2306.492150928676,4867.959079742432,0.05701313018798828,Piece of Mind (2015 Remaster),The Trooper - 2015 Remaster_preview_30s.wav
[95.703125],1274.1216,1.1090523,1981.2388381421806,4220.457344055176,0.045878028869628905,Piece of Mind (2015 Remaster),To Tame a Land - 2015 Remaster_preview_30s.wav
[151.99908088],1562.558,1.1313069,2494.772264510821,5189.098205566406,0.06196537017822266,Piece of Mind (2015 Remaster),Where Eagles Dare - 2015 Remaster_preview_30s.wav
[178.20581897],1203.9001,1.1714417,2162.50823282522,4539.3842697143555,0.04536724090576172,Platinum - A Life In Music,(Let Me Be Your) Teddy Bear_preview_30s.wav
[97.50884434],906.05054,0.93455565,1376.7496761199586,2441.520366668701,0.025313186645507812,Platinum - A Life In Music,(There'll Be) Peace In the Valley (For Me) - Alternate Take 3_preview_30s.wav
[178.20581897],1334.9808,1.1124971,2222.8252649904452,4393.320178985596,0.053934478759765626,Platinum - A Life In Music,A Big Hunk O' Love - Alternate Take 4_preview_30s.wav
[114.84375],989.8867,1.1111165,1696.5259941329928,3410.943489074707,0.03666839599609375,Platinum - A Life In Music,A Mess of Blues - Alternate Take 1_preview_30s.wav
[92.28515625],1027.6163,0.9134776,1219.8784859928753,2068.970718383789,0.03303375244140625,Platinum - A Life In Music,After Loving You_preview_30s.wav
[75.99954044],1086.0117,1.2137201,1719.8443185383098,3281.374168395996,0.037076568603515624,Platinum - A Life In Music,All Shook Up_preview_30s.wav
[77.13386194],700.2023,1.0575283,1326.46619253358,2385.794792175293,0.01960468292236328,Platinum - A Life In Music,Are You Lonesome Tonight_preview_30s.wav
[117.45383523],765.0547,0.79081565,857.1197129106816,1383.7858772277832,0.029283905029296876,Platinum - A Life In Music,Bad Nauheim Medley I'll Take You Home Again Kathleen  I Will Be True  It's Been So Long Darling  Apron Strings  There's No Tomorrow_preview_30s.wav
